Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Firewall Logs,Log Source,Trimestre,Localidad,Region
6800,499,0,1409,0,1,0,4470,2,1,0,2,30772,0,0,1,1,2,77,5
27364,5933,1,1011,0,2,1,3625,1,0,0,2,11952,0,1,0,1,1,202,14
18297,7786,2,1280,1,1,1,9780,0,1,0,2,740,0,1,0,0,3,191,22
12701,3220,1,639,1,2,1,947,2,1,2,1,9092,0,2,0,0,2,79,12
3098,22968,0,1386,0,0,1,8065,0,1,1,2,4491,0,2,0,1,3,192,15
15323,23470,2,286,1,0,0,9177,1,1,2,2,25128,74,2,1,1,2,280,21
17231,5544,1,1009,1,2,0,6637,1,0,2,0,20199,0,0,1,1,1,158,27
16573,13443,0,1044,0,2,0,5841,0,1,1,2,26862,0,2,1,0,1,283,4
14262,2214,2,1103,0,2,0,9355,2,0,2,0,25212,0,2,1,0,1,264,15
25890,17841,0,1323,1,1,1,6724,0,1,0,0,6170,0,0,0,1,1,294,27
29580,2138,1,264,0,1,0,7176,0,0,0,1,20890,0,2,1,0,3,92,1
23151,4974,1,89,1,2,0,8006,2,1,1,0,14372,0,0,1,1,0,173,3
18185,24949,0,222,1,1,0,6137,0,0,2,1,8373,96,2,1,0,0,154,17
28502,369,1,365,1,0,1,6939,2,1,2,1,30158,54,0,0,1,0,119,8
22084,28016,0,1253,1,0,1,1992,1,0,2,0,9123,0,1,0,1,3,231,4
25123,23387,0,374,1,2,1,6444,1,0,2,0,31244,0,2,0,0,1,47,12
19876,1275,0,756,0,1,0,2822,1,0,2,1,31182,0,1,1,1,2,169,7
23216,21291,0,44,0,1,1,4535,1,0,2,0,11316,0,2,0,1,0,100,13
13324,24554,2,419,0,0,0,1352,1,0,0,2,12811,0,2,1,0,1,167,27
3391,1429,1,444,0,0,1,6977,1,0,2,2,27746,0,1,0,1,2,235,20
4807,7694,2,449,0,2,0,4966,0,1,0,2,21640,0,1,1,0,2,170,8
15284,14002,2,1330,1,2,1,6042,0,0,0,1,12006,0,0,0,0,1,195,6
19051,9154,1,295,0,0,1,8313,2,0,0,1,10655,0,2,0,1,1,240,5
28990,4501,2,132,1,2,1,4262,0,1,2,2,174,0,1,0,0,1,130,10
7627,19257,2,484,1,1,1,593,2,1,2,2,2482,45,2,0,0,0,191,9
20652,9223,1,713,1,1,0,2799,0,1,1,2,9935,0,0,1,1,3,70,18
2904,19112,2,1053,0,1,0,5509,2,0,0,1,25804,0,1,1,1,0,262,18
15771,17601,0,930,0,2,1,7144,1,1,2,1,21348,0,2,0,0,2,160,5
16448,3207,1,226,1,1,1,291,1,0,0,2,11860,0,1,0,0,2,244,13
26083,19211,0,407,1,2,1,3395,2,1,0,2,7385,0,2,0,1,2,79,12
12660,20616,2,1131,0,1,0,7924,1,1,1,2,12782,0,0,1,0,2,215,18
10161,13500,2,135,1,0,0,1957,2,0,1,0,27454,0,0,1,1,1,190,5
22830,27184,2,370,1,2,0,3758,2,0,2,0,28480,0,1,1,1,2,264,22
20980,29018,2,417,1,1,1,6271,0,1,1,0,22330,0,2,0,1,2,236,26
11134,11485,1,340,0,1,1,6541,0,1,1,2,16908,0,0,0,0,1,202,21
20494,23721,1,1153,0,2,0,9077,1,0,1,1,2102,0,0,1,0,2,260,15
23503,369,2,520,0,1,0,3132,0,1,1,2,31386,0,1,1,0,2,107,21
5440,8827,1,877,1,0,1,6710,0,1,2,2,15129,0,1,0,1,3,285,22
9136,16497,0,1025,0,1,1,8765,1,0,1,2,4404,0,0,0,1,2,157,8
5985,1064,1,333,0,1,1,2718,1,1,2,2,8865,0,2,0,0,1,156,9
2130,11151,1,523,0,1,0,7105,0,1,2,1,20599,0,0,1,0,0,236,15
23230,12422,0,268,0,2,0,3068,0,1,0,2,22632,69,0,1,0,0,51,1
20648,9674,0,1185,0,1,1,7554,1,0,0,1,3678,0,0,0,1,2,146,17
849,5110,0,958,0,0,1,7,1,0,2,0,12224,0,1,0,0,0,178,11
6759,26462,0,960,1,1,0,280,1,1,1,1,888,158,2,1,1,1,234,19
15961,20361,1,1255,1,0,0,2657,0,1,0,0,14929,0,1,1,0,3,301,7
14958,23399,0,353,0,2,1,5834,0,1,0,2,5102,96,0,0,0,0,78,23
15047,24250,0,841,1,0,1,4202,1,1,0,2,21631,0,0,0,1,2,162,12
2975,26082,0,674,1,0,0,7473,2,1,2,0,9770,0,1,1,0,1,92,4
24194,12468,1,1264,0,0,0,6178,2,0,1,0,25649,0,0,1,0,1,45,6
28584,29594,1,786,1,2,1,9211,1,0,2,0,5664,0,2,0,0,1,290,11
15481,5108,1,698,1,0,1,7640,2,0,1,0,20634,0,2,0,0,0,115,2
222,17549,2,934,0,1,1,2420,0,0,0,0,3454,111,2,0,0,2,96,24
7888,23210,0,1096,1,0,0,8863,2,0,1,2,23431,0,0,1,1,0,261,9
13455,142,0,1435,0,0,0,1448,0,0,2,0,20819,0,1,1,1,3,171,7
17784,21655,0,1223,1,2,0,1123,1,0,1,2,1200,0,2,1,0,2,24,22
17295,8303,1,453,0,0,0,8825,2,0,2,2,4256,0,0,1,1,2,269,9
8125,28306,1,208,0,0,0,4707,1,1,2,0,7654,0,0,1,1,3,76,25
21012,28359,2,468,0,0,0,1083,2,0,0,2,8915,0,0,1,1,1,57,6
8401,12260,1,991,0,0,1,7789,0,0,0,1,16694,0,2,0,0,1,147,11
8587,12818,2,536,0,0,1,3774,2,1,2,1,13604,0,2,0,0,3,281,20
8235,18276,2,1038,1,0,0,3121,2,1,2,2,14880,0,1,1,1,2,189,6
27408,110,2,923,0,0,0,991,2,0,0,0,29764,0,1,1,0,2,249,1
1880,18412,1,1326,0,1,1,8115,0,1,0,1,10041,0,1,0,1,3,191,24
9545,304,2,1418,1,0,1,6193,1,0,1,1,3203,0,0,0,1,2,88,3
5651,450,2,766,0,1,0,9583,1,1,2,2,21077,0,0,1,1,1,147,6
13201,26856,1,86,0,2,0,3801,2,1,2,1,22460,140,1,1,1,2,218,5
5962,24852,1,1403,0,0,0,4284,2,1,2,2,24355,0,0,1,0,3,82,16
412,1345,1,742,0,0,1,66,0,1,0,0,11568,0,1,0,1,3,241,22
1887,1162,0,749,0,2,0,7795,1,0,2,0,29754,83,2,1,1,1,258,23
29171,7358,2,735,0,0,1,6403,1,0,1,0,27794,0,1,0,0,0,57,25
8701,22175,1,917,0,1,1,4217,1,0,0,1,19448,0,2,0,0,3,229,18
24585,12062,2,454,1,0,1,4732,1,1,0,0,5985,0,0,0,0,2,37,14
7582,3198,2,453,1,1,1,6541,2,1,0,2,3618,0,2,0,0,0,22,19
17256,25463,2,968,0,2,0,4198,2,0,1,0,21387,0,1,1,0,0,146,10
20609,26612,0,270,0,0,0,7118,1,0,0,0,9174,0,0,1,0,0,72,9
25548,12331,2,27,0,2,0,5375,0,0,1,0,20039,0,2,1,1,2,283,15
26990,3001,0,186,0,0,0,3849,0,1,2,0,6941,0,1,1,1,1,68,3
28260,3911,2,1170,0,2,1,3510,1,1,2,1,822,0,1,0,1,0,247,11
16261,3591,0,701,0,0,1,770,2,1,2,0,2987,0,2,0,1,2,172,17
20566,21581,1,90,0,0,0,9078,1,1,2,0,24060,65,1,1,0,1,292,27
23648,11201,2,954,1,1,1,467,1,1,0,0,8507,0,0,0,0,2,86,24
13178,28566,0,1133,0,1,1,6296,1,0,1,1,13219,0,1,0,1,0,148,1
23005,26975,2,525,1,0,1,1474,2,1,0,1,5450,0,2,0,1,3,149,24
8756,19490,1,1269,1,0,0,7905,1,0,1,0,15738,0,1,1,1,1,290,0
16775,12740,0,626,1,1,1,5972,0,0,2,2,11333,159,0,0,0,2,37,18
22777,2181,0,813,0,1,1,6892,0,0,1,0,27582,0,1,0,0,3,206,25
9103,25010,0,1300,0,0,0,7257,2,0,1,1,6241,0,1,1,1,2,126,22
22674,2087,1,872,0,1,1,6520,1,1,2,0,27479,65,0,0,1,2,292,24
13582,20054,1,355,0,2,1,3369,0,0,0,1,24384,0,0,0,1,0,60,2
26851,21664,0,515,0,2,1,8650,2,0,0,1,1013,0,2,0,0,0,61,19
6217,5061,2,143,1,0,0,2709,1,0,2,2,7126,0,1,1,0,2,237,20
22545,14247,0,973,1,2,1,6197,1,0,2,0,18250,0,2,0,1,0,18,21
15954,18532,2,229,1,2,1,8949,0,0,1,2,7541,128,2,0,1,3,182,10
8688,20607,2,1033,0,0,0,6594,1,0,0,0,13136,0,2,1,0,0,144,9
18185,17117,2,827,0,2,0,7218,2,1,2,1,27959,0,1,1,1,2,42,5
12301,12930,1,420,0,2,1,632,1,0,0,0,6234,0,2,0,1,1,186,27
29135,17739,2,1321,1,0,1,1961,1,0,0,0,12690,0,1,0,1,3,171,13
23711,25088,2,1135,0,2,0,5178,1,1,1,2,2770,0,1,1,1,0,140,7
9402,3966,1,310,1,2,1,1169,0,1,2,1,23250,158,1,0,1,3,184,23
29750,1868,1,1405,0,1,0,2005,2,1,0,0,2756,0,2,1,1,3,88,6
17596,13369,2,26,1,0,1,3071,0,0,1,2,31099,0,0,0,1,1,11,2
13109,20967,2,34,0,1,1,6925,0,0,1,0,8268,0,0,0,0,0,113,5
19113,17671,0,574,0,1,1,7828,2,0,0,2,26605,0,1,0,1,2,288,7
14868,25835,1,29,0,0,1,5999,2,0,1,1,6591,0,2,0,0,1,60,27
8351,26641,2,144,0,0,1,7198,0,0,2,2,26427,0,1,0,1,0,171,26
1589,17423,1,1153,1,0,0,2207,1,0,0,0,31626,0,1,1,1,1,49,19
1030,12738,1,1237,1,1,1,6128,2,1,0,0,4918,0,0,0,1,2,232,7
974,17723,1,1091,1,2,0,3865,0,1,2,0,2825,0,2,1,1,1,291,20
28040,25307,2,1063,0,0,1,674,1,1,0,2,6747,0,1,0,1,0,274,6
20729,20795,2,628,0,0,0,6785,0,1,2,1,3518,0,0,1,0,3,212,10
2489,4131,1,1129,1,1,0,959,0,0,0,0,6128,80,0,1,1,2,51,10
25604,26363,0,987,0,1,0,2223,2,1,0,1,6353,0,0,1,0,3,247,17
10904,19754,0,4,0,2,0,6014,1,1,1,1,10119,0,1,1,0,3,29,25
10987,6939,2,1422,1,0,1,6246,1,0,2,2,19374,0,2,0,0,2,136,26
742,15401,0,523,0,2,0,1149,2,0,2,1,18896,0,0,1,0,0,155,10
22602,18720,1,1264,0,2,1,3365,1,1,1,2,11387,0,2,0,1,1,61,25
1627,21290,1,109,0,2,1,1953,1,0,0,0,21727,0,0,0,1,1,187,23
5661,6340,0,190,0,2,1,2880,1,0,0,1,22033,0,2,0,1,2,58,21
27178,27775,0,488,1,0,0,4676,2,0,2,2,8038,0,1,1,1,2,170,27
12834,77,2,1016,1,2,0,8643,0,1,1,2,25760,0,1,1,1,1,28,1
3674,25850,1,608,1,1,1,7261,0,1,0,0,5056,0,1,0,0,1,48,26
1143,20555,0,387,0,2,1,9539,1,0,1,1,9593,31,2,0,1,3,311,3
21641,22228,0,767,0,1,0,2509,2,1,0,2,21163,0,2,1,1,0,246,13
11995,26786,0,303,1,0,0,3740,0,0,2,1,11525,0,2,1,1,2,110,4
1026,18719,2,225,1,2,0,88,0,0,2,0,29177,0,1,1,1,1,312,4
26655,25180,1,1034,0,1,1,5560,2,0,1,2,11735,0,2,0,0,0,304,15
26365,1441,0,370,0,2,0,6630,0,1,0,1,20163,0,1,1,0,0,130,1
15216,14514,0,1020,1,1,0,1998,0,1,2,1,14400,0,1,1,0,3,295,6
3896,17925,0,257,1,1,1,1582,0,0,0,1,8617,0,1,0,0,1,106,8
23650,20752,2,317,1,0,1,2190,0,0,0,2,11171,0,1,0,1,3,288,9
15430,27928,0,823,1,1,1,4555,2,0,2,2,9683,0,1,0,0,3,212,25
12672,14482,1,64,1,0,1,9656,0,0,1,0,29387,0,2,0,1,2,272,13
25324,4852,2,1252,0,2,1,1607,2,1,2,0,17584,0,0,0,0,1,203,15
29697,875,2,443,1,1,1,5080,0,1,2,1,4832,0,1,0,1,2,311,3
15366,12339,1,936,0,1,0,9163,2,0,1,0,31708,0,1,1,0,1,28,1
15502,13537,2,1237,1,2,0,213,0,1,0,0,24668,0,2,1,1,2,154,3
9493,10043,2,809,0,1,1,9743,2,0,2,2,5745,0,2,0,1,0,124,27
6795,17751,1,1238,0,2,0,3563,2,0,1,0,3002,175,2,1,0,2,56,5
6582,8183,1,1174,1,0,1,1435,2,1,2,1,13382,0,1,0,1,1,85,26
4480,26914,1,1000,0,1,1,5269,1,1,0,2,30348,0,2,0,0,2,194,4
594,17544,0,249,1,2,0,5864,1,1,1,1,3117,33,2,1,0,1,189,5
20276,12499,2,96,1,2,1,889,1,1,0,1,11011,0,2,0,0,0,167,27
9616,26399,0,517,0,1,1,1954,0,0,1,1,28063,0,2,0,1,2,159,24
14441,2518,0,1030,1,0,1,4536,0,1,0,2,26168,0,0,0,0,3,18,10
320,16939,2,146,1,2,1,5463,1,1,2,1,2332,0,0,0,0,3,308,13
20725,22167,0,493,0,0,0,2658,1,0,1,0,1683,169,1,1,1,2,152,23
4926,29019,0,771,0,2,1,7749,2,0,2,0,17731,0,0,0,1,0,311,24
7556,16137,2,1019,0,0,0,4308,1,1,1,0,22159,0,1,1,0,0,4,21
26276,14538,0,152,0,1,0,5580,1,1,2,0,24282,0,2,1,1,0,225,25
25682,503,1,246,1,0,0,1076,0,0,2,1,18387,0,2,1,1,2,260,4
19911,14372,0,1432,0,2,1,5622,1,1,1,0,16772,62,0,0,0,0,282,5
4813,12369,1,892,0,1,0,1202,0,1,1,0,24459,77,0,1,1,1,253,3
29542,19231,0,1170,1,0,1,5862,1,0,2,0,3147,52,1,0,0,1,236,15
11016,13387,2,260,0,0,0,8621,0,0,0,1,20098,0,2,1,1,2,238,2
3146,5358,1,708,1,2,0,1531,2,1,2,0,22774,14,0,1,1,0,255,18
28693,10769,0,640,1,1,1,4507,2,1,0,2,15617,0,1,0,1,0,257,6
27933,12144,1,1168,0,1,1,2841,1,1,0,2,12146,0,1,0,1,3,22,2
21253,27885,0,201,0,0,1,1101,1,0,2,1,9871,0,1,0,0,1,60,8
12063,11519,0,1270,1,2,1,7967,2,1,0,0,12090,0,0,0,1,1,261,12
28626,7669,0,1210,1,0,1,6860,1,1,2,0,8411,0,1,0,1,0,26,18
27222,15533,0,1164,1,0,0,4645,0,1,2,1,30827,0,2,1,1,2,96,25
17726,3808,0,801,1,1,1,4733,0,0,0,0,1612,0,2,0,0,2,107,13
11938,9697,2,162,1,2,1,6742,0,0,2,2,15081,137,2,0,1,3,32,1
21388,6209,0,1241,0,1,0,6218,0,0,2,1,16478,0,0,1,1,2,245,4
21773,18524,1,770,1,0,1,2213,0,1,1,0,14797,0,1,0,0,2,10,21
11823,22711,2,1342,0,1,1,6284,2,1,1,1,7006,0,2,0,1,3,193,23
27952,17219,0,1198,1,0,1,5685,2,1,2,2,23065,0,1,0,0,0,125,12
22598,2508,1,722,0,1,1,6844,1,0,0,2,26261,0,1,0,1,3,150,12
27573,24878,1,653,1,2,1,7971,1,0,2,0,7577,0,0,0,1,2,239,19
12245,18347,0,1388,0,0,0,8549,0,1,2,1,31911,1,0,1,0,0,124,21
15763,28160,2,897,1,2,0,6456,1,1,1,1,4156,0,1,1,1,2,226,13
1303,29311,2,84,1,2,0,9288,0,0,1,0,10190,0,0,1,0,3,206,23
13886,9275,2,364,0,0,0,513,1,0,1,0,29216,0,2,1,1,3,80,27
7916,2893,0,158,0,2,1,7927,1,1,2,2,29633,20,1,0,0,1,26,27
19516,28828,1,1043,1,2,0,255,0,1,0,2,27044,0,1,1,1,3,4,22
29412,26705,0,1331,0,2,0,4979,0,1,0,0,17526,0,1,1,1,0,202,16
2181,4586,0,612,0,0,0,3342,0,0,0,1,18749,0,1,1,0,1,132,8
29181,8797,0,343,0,0,1,1732,0,1,1,1,21639,5,0,0,0,3,302,22
8462,26968,2,648,0,0,1,2714,0,0,0,1,26873,0,1,0,1,1,118,9
8242,26253,1,880,0,1,0,2873,1,1,1,1,27258,0,0,1,1,1,184,2
4577,9716,0,459,1,0,1,8912,0,0,0,0,4751,0,2,0,1,0,164,11
9949,24455,0,1369,1,0,0,6816,0,1,1,0,3735,0,1,1,0,1,304,4
23938,17810,0,576,1,2,0,4998,1,1,0,2,16943,0,1,1,1,3,121,0
754,18441,1,1435,1,1,1,6007,2,1,2,2,464,0,0,0,0,1,25,24
20169,28598,1,746,1,0,1,2104,2,0,0,0,3790,0,0,0,0,2,15,22
21555,13947,2,1185,1,2,1,4002,0,0,0,1,28901,15,1,0,1,0,27,14
26960,23097,0,1032,0,2,0,5452,1,1,0,0,31861,0,0,1,1,1,190,20
2679,21514,2,1435,1,0,1,796,2,0,0,1,10355,154,2,0,0,3,74,20
20238,14650,2,806,1,2,1,7588,0,1,0,2,8434,0,1,0,0,1,271,9
29277,7690,0,1,1,2,0,6527,1,1,2,2,28820,55,2,1,1,1,248,1
17658,28417,2,767,0,0,1,1521,1,1,0,1,15486,0,1,0,1,1,257,12
4438,29201,0,374,0,2,1,830,0,0,2,1,4021,0,0,0,1,1,57,24
27871,8597,2,25,1,2,1,7809,0,0,2,2,17792,0,2,0,0,0,202,18
18949,14505,0,181,1,0,1,5349,2,0,0,2,1979,0,1,0,1,1,307,27
28403,152,2,618,1,0,1,9159,0,1,0,2,880,134,1,0,0,0,55,5
11545,22373,1,98,1,1,1,5833,1,1,0,1,31494,0,0,0,0,0,157,14
15043,28734,0,349,1,2,1,9687,1,1,1,0,26807,90,1,0,1,0,2,15
23656,2113,1,443,1,0,0,1486,1,1,1,2,25857,0,1,1,1,1,310,22
14140,16789,0,110,1,2,0,4377,0,0,2,0,16969,0,0,1,0,2,162,1
24102,25325,1,270,1,1,0,6192,1,1,2,0,13330,0,2,1,1,2,114,27
22355,11367,1,329,1,1,1,1019,0,0,2,1,6371,0,2,0,1,1,291,9
13393,23628,0,1055,1,0,0,1287,1,0,2,2,27244,0,0,1,0,3,109,16
26952,103,1,823,1,0,0,5697,1,0,1,0,24198,0,1,1,1,3,106,20
28338,1389,1,34,0,2,1,7474,2,0,2,1,29861,0,2,0,1,2,82,3
21260,2007,0,1176,0,2,1,1539,0,0,2,1,23772,0,0,0,1,2,100,26
9907,23327,0,929,1,1,0,6603,2,0,1,2,14714,0,2,1,0,3,101,15
14642,15760,2,320,0,0,0,7003,1,1,2,1,28310,0,0,1,0,2,251,4
26455,19713,1,713,1,2,1,8739,1,1,1,2,25704,82,0,0,0,0,53,20
11442,4315,0,522,0,1,1,6661,1,0,1,1,17678,81,1,0,1,1,144,25
26339,29052,1,632,1,2,1,4310,2,1,2,0,17556,0,1,0,0,2,208,10
15661,22217,0,919,0,2,0,5582,2,1,2,0,23570,0,1,1,0,2,89,17
12791,2800,2,1376,1,1,1,6132,0,1,1,0,19092,0,1,0,0,0,221,18
12818,13823,2,1234,1,2,0,7282,0,0,1,1,25326,0,1,1,0,2,146,2
15885,3378,1,1156,1,0,0,8929,2,1,2,0,8261,0,1,1,1,3,140,9
13218,18233,2,168,0,1,1,5747,0,1,1,2,7111,0,2,0,1,2,212,13
13224,3348,2,1148,1,1,1,2938,2,1,1,0,696,0,2,0,1,1,73,26
23817,22337,1,1359,0,1,0,8117,2,0,0,1,22717,0,2,1,0,2,96,1
23071,3883,2,1103,0,2,1,3577,0,0,1,2,11986,0,2,0,1,1,188,27
4436,11952,0,1201,0,0,0,4921,0,1,1,1,32374,0,1,1,1,2,215,9
28627,12982,2,422,1,2,1,2433,1,1,0,1,29461,0,1,0,0,0,206,3
11222,518,1,1210,0,2,1,8477,1,0,2,0,15556,0,1,0,0,2,98,13
4348,26475,2,296,1,1,0,252,0,1,1,0,23345,0,2,1,0,2,265,27
6201,11101,2,603,1,0,1,2124,1,0,2,1,3812,0,2,0,1,0,2,2
12766,14971,1,1373,0,2,0,1591,2,0,0,1,27912,0,2,1,1,1,184,22
7380,8222,1,309,0,2,0,1866,0,1,1,2,9812,0,2,1,0,0,180,15
6219,16625,2,949,1,0,1,5140,1,1,0,2,17366,121,2,0,1,1,134,23
10782,9182,2,785,0,0,0,141,0,1,1,0,9070,0,2,1,0,1,195,0
9150,13794,0,127,0,1,0,6237,0,0,1,0,1806,0,2,1,0,0,229,26
21251,4983,0,925,0,1,0,8703,0,0,2,0,6295,0,2,1,1,1,105,22
17099,12572,2,1408,1,2,0,5518,2,0,2,0,13271,0,2,1,0,3,15,18
14040,14808,1,972,1,1,0,7239,0,0,2,0,3782,116,2,1,1,0,18,7
25524,4967,1,374,1,2,1,6685,2,1,1,1,11781,0,2,0,0,1,60,11
821,9367,2,807,1,2,0,4155,2,1,1,0,25165,0,1,1,1,0,303,15
8457,25181,2,456,0,0,0,5270,1,0,1,0,3462,0,1,1,1,0,98,18
4751,5861,1,1017,0,0,1,2794,0,0,1,2,12858,0,1,0,1,2,40,2
22318,23365,2,920,0,2,1,7056,2,0,2,0,25321,0,2,0,1,1,80,15
10295,25060,1,583,1,0,1,1636,0,0,0,0,10770,0,2,0,0,0,67,27
17492,18720,2,148,1,0,1,1368,1,1,2,0,15339,0,2,0,0,2,58,13
607,26760,1,1191,0,1,1,2026,1,1,2,1,24851,0,0,0,0,3,312,22
21895,5338,2,1278,0,0,1,650,1,0,0,2,19061,164,2,0,1,3,9,1
22023,5561,1,832,0,2,0,2931,2,0,0,0,1528,0,1,1,1,2,136,11
397,7246,1,1253,1,0,1,5496,0,1,1,2,19615,0,2,0,0,2,33,16
10636,21630,2,1418,1,0,1,1652,0,1,0,2,31131,0,2,0,1,1,224,18
20340,27713,1,353,1,1,1,1617,0,1,0,2,10286,0,0,0,0,2,191,12
8315,798,2,486,1,2,1,2899,1,1,1,1,17243,0,2,0,0,3,51,24
11055,28603,1,264,1,2,0,40,0,0,1,0,15643,146,0,1,0,1,37,8
25261,28839,2,1253,0,2,1,9585,2,1,1,2,8373,0,2,0,1,1,90,0
16806,2814,0,1125,0,1,1,250,2,0,1,2,32252,0,1,0,0,1,231,9
20760,24493,1,1240,1,0,0,8223,2,1,1,0,6736,0,0,1,0,1,292,6
2103,2920,0,492,1,1,1,5351,1,0,2,1,13022,0,1,0,1,1,307,3
25820,29533,1,33,0,1,0,4067,0,0,2,1,26108,0,0,1,0,0,226,5
17238,10829,2,283,0,2,0,6704,1,1,2,2,19542,0,0,1,0,0,101,0
9928,14415,2,1229,1,0,1,4724,1,1,0,0,31846,0,0,0,1,1,169,20
15427,19368,0,707,1,0,0,455,2,1,0,2,6159,0,0,1,0,1,146,27
19247,19335,2,569,0,1,0,9816,2,0,0,1,22078,0,1,1,0,2,61,21
967,28017,2,617,1,1,1,4151,1,1,0,0,24440,0,2,0,0,0,24,11
7230,24399,2,995,1,1,0,1244,2,0,1,1,20615,0,2,1,1,2,220,3
1015,13371,1,142,0,1,0,1711,0,1,2,0,18710,0,0,1,0,2,48,10
6349,25545,2,1426,1,2,1,5447,0,0,2,0,18858,0,2,0,1,1,89,19
2850,9767,1,952,1,1,0,2059,0,1,2,2,4288,0,2,1,0,2,26,23
23471,15974,1,181,0,1,0,8224,1,0,1,0,725,0,0,1,1,3,261,11
11802,18216,0,17,0,1,1,2194,0,0,0,1,8137,0,1,0,1,0,184,0
5975,28756,0,1260,0,2,0,4209,0,0,0,0,5273,0,1,1,1,1,102,18
18486,14044,0,636,0,0,0,6730,2,1,2,0,32013,0,0,1,1,0,63,15
26281,5368,1,729,1,0,0,2164,0,0,0,1,16798,0,1,1,0,0,71,25
8726,16135,0,11,0,0,0,4834,1,0,2,0,1920,0,2,1,0,0,41,0
13239,12987,1,58,0,1,0,7097,2,0,1,2,8103,0,0,1,0,1,3,3
4998,22423,2,98,0,0,1,5656,1,1,2,2,22887,0,2,0,0,3,258,12
20151,23532,0,979,1,2,1,5707,2,1,1,2,28401,0,0,0,0,0,228,7
10839,7469,1,1069,1,2,0,232,1,1,1,0,11743,164,1,1,0,1,90,4
12294,4514,0,1172,0,2,0,7053,1,0,0,2,32296,0,1,1,1,2,58,6
3708,6790,1,135,0,1,0,9494,1,0,2,0,806,48,1,1,0,3,275,12
23542,29112,2,1287,0,2,1,9084,1,1,1,2,1895,0,0,0,0,0,314,20
21998,8429,2,1382,1,0,1,869,1,0,0,2,6908,0,0,0,1,1,236,22
4655,20389,1,231,0,2,0,8031,2,1,1,2,20058,0,1,1,0,0,90,25
6696,9753,0,470,0,0,1,8157,2,1,0,0,29519,0,1,0,1,0,129,4
25798,4356,2,1020,0,1,0,1797,1,0,1,1,10848,135,2,1,0,3,242,26
12900,19451,1,1308,0,1,1,8228,2,0,1,1,15768,0,2,0,1,3,307,21
17056,14597,2,1365,0,2,0,1983,1,1,0,0,1059,0,1,1,1,1,138,25
21019,25518,0,1332,0,2,0,9213,0,0,1,1,25757,0,1,1,1,2,134,22
1685,22277,2,134,0,0,1,4303,1,1,0,2,773,0,0,0,1,1,280,8
13578,7595,2,1074,0,0,0,5268,0,0,2,2,29808,84,2,1,0,2,204,25
22694,9536,0,548,1,2,0,2188,1,0,1,2,6425,0,1,1,1,2,76,18
17385,19583,2,1217,0,2,0,319,2,1,1,1,14623,20,2,1,1,2,102,16
26336,2682,0,1259,0,0,1,5498,1,0,2,0,16571,0,0,0,1,1,263,23
3056,11025,1,257,1,0,1,1965,0,0,0,0,26122,0,1,0,1,0,272,11
17729,15206,2,1189,0,2,0,9089,2,1,0,2,23355,0,2,1,0,3,196,7
26906,19802,2,1000,1,0,0,2162,1,1,2,2,28201,0,0,1,0,1,270,23
9853,12113,1,1029,0,2,1,6234,0,1,1,1,10040,0,1,0,1,3,283,3
12663,27030,1,207,0,0,0,5077,1,1,0,1,13942,0,1,1,1,3,277,5
17755,14249,0,1070,0,2,0,4505,2,0,0,2,30876,0,1,1,0,1,34,14
27120,13706,0,125,1,1,0,7281,1,0,0,1,4585,0,0,1,1,0,250,16
20255,25975,2,1084,0,0,0,4709,1,1,2,1,3389,0,0,1,1,2,205,9
10377,3984,2,456,1,2,0,9001,2,1,2,0,22306,21,0,1,0,0,107,6
3816,2767,1,404,1,0,0,2132,1,0,2,2,7194,0,0,1,1,1,71,3
18598,10955,1,750,1,1,0,2850,0,0,0,0,27838,0,2,1,0,2,258,10
26439,2899,1,1383,0,2,0,8747,2,0,2,1,28389,0,1,1,0,2,149,0
16557,17148,1,620,1,0,0,9094,0,1,1,2,11786,0,1,1,0,2,77,22
15399,15141,1,208,0,0,1,6546,1,1,1,0,28898,157,1,0,1,2,139,24
4731,23321,1,8,0,0,0,5425,0,0,0,1,16093,0,2,1,1,0,132,17
11736,8228,2,881,0,0,1,8351,1,0,1,1,29871,0,1,0,1,0,129,1
51,17441,1,1283,1,0,0,8666,1,0,1,2,30406,0,2,1,0,1,250,27
24296,14360,2,369,0,2,1,3506,1,1,1,0,3272,0,0,0,1,0,64,8
2232,4861,0,994,1,2,1,8342,0,0,0,2,24483,0,1,0,0,3,131,23
20136,5645,2,1385,0,0,0,194,2,1,0,2,11653,0,0,1,1,1,41,8
3434,8463,2,1131,0,1,1,2017,1,0,1,1,17548,0,2,0,1,3,95,24
24134,23283,0,429,0,2,0,1172,0,0,0,2,20821,0,1,1,1,1,62,3
26561,14456,2,1384,1,0,1,810,2,1,1,1,15885,0,1,0,0,0,171,13
20708,20116,2,686,1,0,1,5117,0,0,1,1,18578,0,0,0,1,1,22,0
20785,1904,2,872,0,0,1,8502,2,1,1,2,6616,0,1,0,1,0,49,13
20496,20386,0,217,0,0,1,9455,0,1,2,0,17752,0,0,0,0,0,164,1
4721,27923,2,1144,0,1,0,7509,2,1,0,2,12903,0,0,1,0,1,278,8
11366,9694,0,786,0,1,0,1447,2,1,1,1,29345,0,0,1,1,0,245,6
