Action Taken,Severity Level,Attack Type,Destination Port,Source Port,Anomaly Scores,Packet Length,Localidad
0,0,1,28796,20118,3332,845,118
0,2,0,12676,23161,6403,757,166
1,2,0,5102,13642,5790,1224,303
2,1,0,12922,24965,3952,292,173
1,0,2,5890,19662,384,241,299
2,1,2,2079,17012,6853,466,102
2,1,0,3791,611,2291,371,21
1,0,2,20446,1441,8126,527,82
1,0,2,5297,24566,9046,49,166
0,2,1,14379,28175,6134,921,177
2,1,0,11793,14934,9103,1356,254
1,1,0,28782,24367,5591,524,118
0,1,1,3739,1530,1428,534,5
2,1,0,6374,4952,8364,958,295
0,2,1,26152,8055,9799,754,239
2,2,1,7996,27192,463,597,43
1,1,1,8150,16331,6408,819,229
2,0,2,23474,14272,4557,635,263
2,0,2,16425,7427,3020,1209,64
1,0,1,158,28168,1749,1205,78
0,0,0,2005,5819,1744,718,305
2,1,0,12947,27035,7190,59,29
1,0,0,3380,8707,8261,874,55
1,1,0,5309,10607,8078,472,179
1,0,2,6352,5965,2287,1241,216
0,2,2,29003,17265,6777,1183,173
1,0,1,13588,14258,6423,1300,160
0,2,1,15639,17766,1268,334,303
2,1,1,3910,25985,8915,364,270
2,2,1,1669,28226,5669,471,134
0,2,0,4351,3511,6564,909,217
1,2,2,21457,25160,2556,923,45
1,0,0,1880,20163,4522,813,72
1,0,2,7131,7782,5501,230,10
2,0,1,11524,25282,7178,1404,155
1,0,1,22622,3499,1713,842,114
2,1,2,24265,10826,1949,526,221
2,2,2,28453,2697,9414,955,142
2,2,0,28709,16576,5720,1058,159
0,1,1,22641,23631,5181,461,208
0,0,1,412,3356,4861,211,59
1,0,2,23159,5076,2082,450,141
0,2,1,26232,23740,4720,313,29
0,0,1,5051,26316,861,630,138
2,1,0,26160,23190,4835,55,293
2,2,0,6227,13448,2194,787,87
2,0,2,29814,17217,2279,40,279
2,1,2,20717,7371,520,527,197
0,2,0,19817,10924,5611,1107,152
2,0,0,5968,12091,9151,815,304
2,0,0,25557,7844,3216,625,133
0,0,1,3392,7978,8905,1096,46
1,0,2,21447,26965,1516,592,143
2,1,2,2651,5463,9733,1204,152
2,2,2,26241,13663,9139,1279,258
0,2,0,27367,28167,7068,644,43
1,1,2,28262,11209,4028,1062,93
2,2,2,1851,19615,1108,101,34
1,2,2,5750,9760,2531,986,88
2,1,2,6540,28832,1146,764,261
1,2,0,19516,16152,4080,315,43
2,1,0,3015,24414,2243,1322,255
1,0,2,8456,20828,5305,146,15
1,1,1,5053,25273,8083,1021,315
0,2,2,23,1791,4400,190,100
1,1,2,25050,6780,856,751,122
1,2,0,24248,15113,629,480,66
0,1,2,15870,22110,9279,685,130
1,0,1,21665,13973,154,73,4
2,2,0,2945,12045,8867,904,76
0,1,1,16648,21280,515,1158,142
1,0,0,14279,436,8957,740,71
1,0,0,17600,16561,8801,173,37
0,1,2,23272,18537,9437,433,267
1,1,1,18202,18128,2352,1314,124
2,2,0,22737,24815,839,1193,242
2,1,0,21231,3541,3173,552,88
2,2,0,26457,5778,1978,1012,135
0,0,1,28754,7082,8458,401,166
1,1,1,19546,20469,8279,807,269
0,1,2,12998,9780,4927,989,288
0,1,2,7836,23816,3063,416,264
0,1,0,514,1052,6128,1395,169
0,2,0,28332,20696,8134,747,310
2,0,2,20519,2673,9581,544,112
2,1,1,26560,11767,1319,1089,134
1,1,1,11058,13052,4930,1145,46
1,2,1,23613,14017,8707,283,51
1,0,2,459,28630,2202,764,164
0,0,1,3984,1777,1139,13,39
0,2,0,29216,655,4604,179,264
2,1,2,14235,1377,1598,254,65
1,1,1,26796,2066,9113,342,269
0,0,2,15184,15930,1621,1007,251
0,0,2,27934,5479,4137,1248,308
2,1,1,24885,29526,6099,677,305
1,2,2,6908,7939,1937,607,2
2,1,1,24732,28652,7215,579,269
0,2,0,10225,18816,8626,687,200
2,1,2,29780,27735,2427,1328,32
0,1,0,7050,28284,6233,968,114
2,0,2,26843,17166,9127,697,212
0,2,1,26648,21696,7630,3,261
0,0,0,3575,15740,634,1048,41
0,1,2,15550,10116,5726,704,58
1,2,0,20736,2299,5378,389,141
1,0,0,1739,10851,5130,1080,142
2,1,1,16496,25351,753,1392,299
1,1,2,4762,27467,5677,784,145
2,0,0,25666,21330,9352,99,249
1,1,0,18918,8658,3174,589,56
1,2,0,24019,9129,8182,1391,299
0,1,0,13724,28506,8438,958,33
1,1,1,24118,474,4949,1367,176
1,2,2,24323,24772,3313,153,263
2,0,1,14493,14765,6800,1284,164
2,2,1,306,44,2743,910,145
0,0,1,20353,3096,1123,585,213
0,2,1,18227,17673,5996,323,108
1,1,0,3161,20373,4277,842,286
2,0,1,4081,28493,4006,231,42
1,2,0,13101,13348,8893,524,191
0,0,2,27960,224,6006,902,215
1,1,0,26245,3928,4806,768,192
0,0,2,18280,2365,4593,472,148
0,0,2,26672,13956,6996,1326,281
1,0,1,22789,1166,3952,819,252
0,1,2,3928,27016,559,867,194
2,0,1,23104,26612,1416,1356,258
2,0,2,20627,7062,818,1257,29
0,2,0,8132,22729,3521,743,202
0,0,0,19766,7782,8994,1232,309
1,2,0,6676,5773,7373,1012,78
0,0,0,14448,3282,6955,443,301
1,1,1,28756,28646,7026,285,6
1,0,0,29741,7581,829,574,307
2,0,0,17667,19300,9336,964,312
2,0,2,29271,14296,1775,971,155
0,2,1,24976,2377,3538,804,102
0,0,1,28399,11099,2419,17,292
1,2,1,6409,9385,7391,282,244
1,0,0,13352,1081,6212,1115,297
1,2,0,25838,27043,5963,313,174
2,0,0,20241,1070,6969,921,27
0,1,2,18826,23315,5601,1226,50
1,1,0,24902,2567,5637,17,263
0,2,1,14161,13168,4014,231,44
0,0,2,13817,7700,8012,1088,258
1,0,0,9747,16609,5222,894,277
0,1,0,1006,20759,8897,1154,135
2,1,0,324,9774,9111,121,8
1,2,1,23601,5310,9823,939,256
1,0,1,777,24436,7206,1024,153
1,2,2,27472,17375,174,860,41
1,0,1,24334,2886,272,439,182
0,1,2,495,19900,9103,360,23
0,2,2,19696,5414,9113,1325,196
2,2,0,6720,1553,3807,1314,80
2,1,2,28361,20031,4494,945,12
0,2,1,14378,577,632,1155,166
0,0,2,3722,25060,1662,215,142
1,0,2,17827,21423,4742,807,181
0,1,1,25569,22510,3197,94,145
0,2,0,7523,26346,6755,352,274
2,1,1,18593,19234,1688,357,277
0,0,2,25732,14323,9580,339,151
1,0,0,229,24216,6557,259,29
0,1,1,2660,22579,5432,1302,229
2,2,1,4013,1188,4851,451,32
2,1,2,8507,23461,1935,692,104
2,0,0,5311,22644,5803,931,29
0,2,0,18889,25455,1272,636,188
2,0,0,17610,16063,7023,1319,254
1,1,0,27879,16760,556,164,111
1,0,0,12552,29612,2272,168,82
1,2,2,20919,25926,9803,583,97
1,1,0,1102,20761,1693,410,170
1,1,2,12069,20210,3784,1275,85
1,0,1,13836,29743,54,444,197
1,1,0,6397,5261,6778,158,84
2,0,1,29261,17406,9782,91,310
2,1,1,24729,12315,2076,262,5
2,0,0,9073,21779,8044,763,18
0,0,1,27051,29366,2553,1036,127
0,1,1,8036,22439,8006,831,303
1,0,2,26739,19955,421,543,100
1,1,2,16046,11243,5702,130,56
2,2,0,5013,15848,2568,865,189
0,2,0,26724,16631,275,242,246
0,1,2,11096,22665,6932,295,118
1,2,2,18828,26340,839,134,287
2,0,2,6269,3789,2412,257,69
1,0,1,23529,20998,7100,1115,300
0,1,2,21729,21020,4598,984,114
0,0,0,11431,29664,2539,678,232
2,1,1,1922,14498,4588,1407,22
1,0,2,1346,24589,9773,1092,301
0,0,0,16429,10602,3549,667,216
2,0,2,23153,19638,189,420,10
0,0,2,21516,1663,1617,1195,57
0,0,2,27092,6130,914,392,24
2,2,2,17094,2636,398,979,195
1,0,0,5270,16150,7519,296,291
0,1,1,15163,6084,158,891,66
2,1,2,16900,12950,6099,686,202
2,1,1,15833,26090,9449,416,207
1,0,2,19191,11565,1403,1270,157
0,0,2,14068,1077,7325,1075,305
0,2,2,9633,7440,8688,195,81
0,0,1,29526,14937,6387,254,218
2,0,0,25804,13067,7471,670,276
0,0,0,19939,13245,4032,1308,308
0,0,1,28071,29632,3679,856,157
0,0,0,851,24848,2453,265,259
0,2,1,28927,15497,9688,402,155
0,0,1,28793,25286,1447,84,37
2,2,1,17516,13585,4341,707,1
0,0,1,12704,13360,7048,866,108
1,0,0,9067,7607,4199,322,102
2,2,0,25834,10736,7111,526,221
0,2,1,8063,21567,1188,1259,150
0,1,1,28609,24716,5917,140,236
0,0,0,18974,16633,4691,1370,253
1,0,1,898,27413,6312,121,252
1,0,1,4716,8824,6596,1353,46
2,1,1,7897,24439,3308,1293,41
2,2,0,14900,17427,1200,1379,19
0,0,0,25242,19447,9760,1178,230
0,1,1,149,13908,543,539,152
0,1,2,20986,25343,2467,445,179
0,0,0,14773,23594,3465,589,111
0,0,1,29440,20190,7312,1373,99
0,2,2,21047,18948,4169,1359,110
0,1,2,29046,4458,6936,1105,37
0,0,2,3717,25785,5095,325,141
2,0,1,3560,8271,4438,1334,4
1,1,2,3032,18032,6422,191,79
1,1,1,19210,25130,2949,395,119
1,0,0,9028,20526,668,961,63
0,1,2,7993,12458,6176,961,201
1,2,1,22054,20517,1709,1337,23
1,0,2,8437,14844,5824,43,290
1,1,2,13304,18555,3979,81,6
1,1,2,17954,22154,692,48,62
2,0,2,23936,6549,2346,1277,63
0,2,0,8714,25596,353,162,142
1,1,2,129,13637,4039,479,250
2,0,1,24778,18222,5351,416,188
0,2,0,27272,21733,5365,703,286
2,2,1,7398,23766,738,1233,8
2,2,1,10152,5890,228,980,235
1,1,2,17236,1323,2763,1314,10
0,2,0,6905,25356,27,828,274
1,2,1,29218,18407,4464,582,272
1,0,0,25274,18180,1678,515,14
2,2,1,2756,12297,9561,1320,157
0,0,1,20137,8203,4768,209,136
2,0,0,26138,23601,8678,999,171
2,1,2,24141,16926,2815,1351,31
2,2,0,25549,27127,8315,1170,301
0,2,0,15981,4433,1455,495,197
1,0,2,23344,18994,3017,689,313
0,1,1,6394,13462,1548,719,125
2,1,2,11024,18017,2116,26,83
0,2,2,11150,19789,1082,225,167
2,2,0,13882,7340,4961,478,15
0,2,0,10341,13922,6551,1377,216
2,1,2,27593,5143,1222,1012,185
2,2,2,12522,7096,213,770,136
1,0,0,24018,21096,5327,72,234
2,0,1,23325,5398,1870,1320,261
1,0,2,4690,11852,6400,498,246
0,0,2,23279,10384,9795,1167,51
2,0,1,28442,10739,7954,710,236
2,2,0,26588,28793,9408,848,225
2,0,0,22813,219,3589,240,200
0,1,1,3106,26024,5345,664,73
0,1,2,15547,15935,998,61,94
2,1,1,26026,17335,3587,1198,58
2,2,2,13084,2876,1714,48,276
0,1,0,11503,1135,250,1107,102
2,0,1,20067,10181,9055,1042,241
2,2,1,24436,22101,6150,870,92
2,2,2,20816,16045,6476,1381,38
1,2,2,12207,3802,3947,1242,76
2,0,2,20153,7158,4058,344,120
0,0,0,11585,7647,8462,194,38
2,1,1,11281,11875,7578,805,12
1,0,2,16969,25729,2315,1336,138
2,2,0,21518,24781,6953,1351,248
1,1,1,4300,24063,5349,1288,281
0,2,0,24722,17126,6069,563,61
2,1,0,22962,25071,518,1266,35
1,1,2,17264,16614,4399,944,82
0,1,2,18804,19428,9169,338,301
1,1,0,7779,22242,8343,758,240
2,2,0,21535,7893,2314,1331,106
1,1,1,10739,24004,7884,934,314
1,0,2,20524,19939,6109,347,292
1,2,2,12021,9299,1498,1160,232
2,1,1,17476,17784,7533,306,81
0,0,0,28686,20963,4305,1056,308
1,2,1,11791,14811,1452,551,83
2,0,2,15432,27109,7116,1286,55
1,2,1,9268,15788,1140,705,307
1,2,0,3234,29693,1834,43,48
1,2,2,18919,3332,2223,262,69
1,1,1,6990,17409,2620,44,251
1,2,2,15498,1289,7197,1198,270
2,0,1,13026,2041,3177,788,142
1,2,1,6932,10681,8626,900,275
2,0,0,21759,3277,8183,1129,183
1,1,1,26659,16713,2855,832,111
2,2,2,10589,5625,1339,338,115
2,2,0,765,853,1005,1157,184
1,0,1,14799,17459,8890,256,245
1,2,2,24841,21841,3127,47,246
0,0,2,16344,9193,4586,1424,22
1,1,2,5472,3166,9555,946,95
2,0,1,3911,2856,8903,1066,304
0,0,2,13658,5431,562,656,118
1,2,0,11316,15019,7014,1297,16
2,1,0,9463,26574,114,353,87
2,1,2,19284,9561,220,696,112
1,0,2,11459,19888,5491,795,29
1,2,2,19785,23742,4979,897,239
2,2,0,28705,2431,4439,962,221
2,1,0,17595,1865,4835,64,3
2,2,2,14612,23589,1839,863,222
2,2,0,25508,15807,913,762,204
1,0,2,415,4319,1734,467,216
1,2,2,16933,5552,6320,1186,128
0,2,0,12956,7247,9762,516,126
1,1,2,26224,12023,1516,859,71
0,0,2,11154,9713,3774,319,114
1,0,0,23880,16433,9764,808,27
2,1,0,11866,25384,3233,984,23
2,1,1,11239,27327,5416,878,24
0,1,1,8398,16744,6190,400,17
2,2,0,1058,25023,1542,1081,274
0,1,1,27196,19057,8052,1401,21
0,1,1,16576,10342,4541,444,159
0,2,1,26939,16237,2199,871,63
1,2,1,16108,16800,3,1347,193
0,0,2,17918,22486,3945,31,289
0,1,2,7608,29119,3322,1288,100
2,1,1,19043,29428,6663,1255,239
1,2,1,11083,16071,3968,540,242
0,0,2,28292,14185,3414,31,104
0,2,2,20586,16496,3739,1100,218
2,1,0,12241,16120,3543,497,143
2,1,0,4378,17747,6391,1308,298
0,0,2,13059,7085,408,990,298
2,1,0,5971,8336,327,946,110
2,0,2,10233,27724,3972,245,164
1,2,1,1338,697,340,937,213
1,1,1,23073,18198,3225,83,223
0,0,0,13454,6768,5661,1085,273
1,2,1,12487,5346,5093,224,297
2,2,0,13749,12840,6858,1384,207
0,0,1,27830,10594,8618,1200,34
2,2,2,1167,21064,8645,1216,30
2,0,1,20026,26867,8099,1195,66
2,0,2,29766,27982,2347,32,176
0,1,0,25289,16482,5168,51,269
0,1,2,18874,1794,3520,16,74
2,0,0,5311,17642,2038,473,200
0,2,1,17613,7431,6941,1365,150
0,1,2,666,16859,6910,608,105
0,2,0,19016,22410,135,667,267
2,1,1,15306,1867,4993,1410,87
1,1,1,15485,5625,877,539,239
2,1,1,1662,29474,1852,423,306
1,2,1,27029,14758,8247,239,72
1,2,1,15260,603,5249,1182,22
0,1,1,18480,2727,7921,1425,200
1,0,0,2132,1042,1475,1214,205
1,1,0,2023,11411,750,64,56
0,0,1,7478,13087,1395,809,125
0,1,1,21913,25092,209,179,228
2,2,0,3895,26871,2185,1210,11
0,2,0,17378,17952,6128,372,142
1,2,1,2021,11739,8006,115,77
2,0,2,2872,284,3709,231,224
1,2,1,27772,4129,6226,629,291
2,1,0,25375,13734,9581,429,206
0,1,2,3005,25164,753,688,80
0,0,0,28291,21624,2990,249,305
2,0,1,7125,6698,5641,1047,248
0,1,1,25729,15385,2870,292,89
0,0,2,22306,29282,2612,561,257
0,1,2,2863,20466,7262,1163,55
1,0,2,12224,17644,357,299,121
2,2,1,4778,11409,6506,22,111
0,0,0,21280,18601,7565,573,51
2,2,1,15693,19333,4142,1097,118
1,2,0,2987,11163,8664,99,275
2,2,1,5857,10548,7087,399,216
0,0,1,6508,443,5972,1186,8
2,1,2,25384,13924,2042,4,149
2,0,2,8475,4589,349,511,20
2,0,0,28005,24598,1904,1307,116
1,2,2,2304,19095,5193,1056,19
0,0,2,29277,24575,9161,1281,311
0,2,2,5898,3351,8929,835,130
0,1,2,29809,18993,3237,19,11
0,1,0,20464,27276,9560,1107,216
2,1,0,18315,23768,2026,1396,184
1,2,0,23568,828,9313,1258,44
0,2,1,11124,16,281,1102,51
1,1,2,4689,21930,2344,791,173
1,1,2,27484,27415,1548,939,93
0,2,2,7004,2415,7598,1150,309
1,2,1,3613,11517,1524,259,115
0,2,0,28152,23869,9125,1348,171
2,2,1,13023,14341,5327,1094,265
2,2,0,8049,3056,1058,1257,168
2,1,1,11543,7945,500,422,13
0,2,1,529,20681,3564,956,71
2,2,0,21643,3261,9752,478,86
2,2,0,397,27630,9255,1085,253
0,1,0,26455,1457,5391,721,215
0,1,2,20189,19782,3460,724,155
0,2,1,17250,2541,6303,1215,99
0,2,0,22000,8310,3739,1241,280
1,2,1,7127,6528,9104,594,101
0,1,1,7401,11166,5017,1154,298
1,0,1,20686,24402,4431,1359,199
2,1,1,6512,18960,3273,169,220
0,1,0,23660,21473,4622,514,57
2,0,2,10672,20822,490,377,205
1,0,0,13671,10026,2338,59,111
0,2,1,1376,28115,4509,1148,14
0,2,0,19261,16409,8254,1108,267
2,0,0,28423,7302,5091,943,137
0,1,0,8790,17255,333,1403,290
1,2,0,25871,2426,4093,385,143
2,0,0,609,1711,4686,166,170
2,0,0,24875,4712,3233,322,202
1,2,0,26161,27869,5197,103,274
2,0,0,7857,3053,3634,666,242
2,2,1,23876,13969,690,814,79
0,0,1,12540,6803,8056,1281,35
2,0,0,25,28275,2985,378,283
2,2,0,11115,16540,1240,436,306
2,1,0,6058,15456,9381,1152,165
2,1,0,2989,1607,7684,926,101
1,2,0,3751,18128,2284,1144,152
1,1,2,21340,21827,4037,7,116
1,0,1,6545,21837,7793,1195,9
0,0,0,5698,4208,4952,91,16
1,0,0,17481,2062,4521,1105,301
0,0,0,25712,11826,6254,1282,18
1,2,2,23303,6729,7156,1248,24
0,2,1,17336,13684,4581,12,89
0,1,1,1878,19663,694,687,80
2,2,1,13017,2770,3599,584,50
2,2,0,25400,6630,4851,490,5
1,2,1,8378,26314,7686,848,297
0,2,2,28303,5927,9079,754,228
1,0,0,26358,7329,2113,1051,143
0,1,0,4655,4306,4154,20,171
0,2,2,26784,7366,4419,351,143
0,2,2,5074,24384,6860,905,167
0,0,2,12641,7921,4731,920,175
1,2,1,23463,9046,5576,668,241
1,1,1,18975,29275,3393,179,239
0,2,2,17380,17960,3472,314,90
2,2,1,27323,5131,1843,1401,14
0,2,1,28582,18253,3182,114,179
1,2,1,17154,24535,1050,966,74
0,0,0,14714,26046,7022,1193,156
0,1,2,24982,29639,8348,263,106
1,1,0,5717,13068,4755,1140,164
0,1,1,6757,2971,368,460,281
1,0,1,912,26937,7819,1053,309
1,2,1,17381,6379,5446,1005,152
1,0,1,22754,2408,4444,126,102
1,2,0,17308,22775,9704,1132,295
1,0,2,27693,11220,632,1427,269
0,1,2,7407,19627,6612,146,63
0,1,2,4476,3934,3631,185,143
0,0,2,25591,19366,6049,1300,106
2,2,1,1084,16853,1464,1063,280
0,2,1,3554,17153,8379,1050,269
1,2,2,498,19776,9645,684,158
2,2,0,28411,14012,3751,1094,204
1,2,2,9861,8757,8654,870,228
0,0,1,7868,2795,3655,728,14
1,0,0,5677,20839,2932,600,29
0,0,1,12846,12150,7133,715,175
2,0,2,1876,4381,7637,548,286
1,2,0,6569,20865,5367,515,104
1,2,0,5326,17808,9050,997,103
2,0,1,29558,11362,7818,120,48
1,2,0,17615,14833,8398,1374,229
2,2,2,20889,3797,992,417,126
1,0,0,16372,25239,6514,1074,3
1,0,0,17405,21558,7166,937,155
1,2,0,12118,1311,9399,1122,166
2,2,1,4490,23194,1834,622,162
2,2,2,28951,14135,3808,722,210
2,0,0,19460,25894,6946,1176,163
2,0,0,11362,15305,2923,255,183
2,2,0,149,13686,7377,909,164
2,1,2,24204,9204,2736,814,78
2,2,0,6206,16119,1823,1075,172
0,1,1,8492,12615,7551,1200,16
0,0,2,14738,18135,9668,184,36
2,0,2,9123,25526,7711,218,104
1,1,2,23180,5326,4714,716,305
2,1,1,11834,13971,6500,662,257
2,1,2,15873,9799,3871,1314,207
0,2,0,29172,23041,6073,955,218
1,1,0,17822,16139,7177,360,174
2,2,2,28571,3641,3420,757,251
1,0,2,11798,13870,2796,388,34
2,1,2,25858,8468,4284,249,183
2,2,2,10517,10074,9781,306,142
0,2,2,12299,10852,8093,391,235
0,0,0,8365,29609,4652,1114,224
0,2,1,1615,257,2124,850,289
1,0,2,29673,26297,6821,163,108
2,1,1,28990,7168,3859,1202,237
1,0,2,18620,4974,1876,382,140
1,2,2,20509,4709,1369,428,168
1,0,0,19381,3081,381,1402,52
0,1,0,28061,3668,7278,1399,112
2,1,1,21824,16863,7925,1300,24
2,0,1,22930,279,6262,682,32
0,2,1,16113,918,2991,1372,152
1,1,1,25112,2160,2028,919,254
2,2,2,15014,27860,9586,1202,113
1,0,1,12692,9476,538,83,55
2,1,1,17749,5817,2203,328,272
2,0,2,6207,11574,8452,827,111
0,1,1,4129,29707,3445,1140,272
0,0,2,4743,15591,720,837,298
2,0,1,18910,29497,7226,732,144
0,1,1,11600,10572,4235,245,115
0,1,1,2614,19037,6721,108,143
2,2,2,1388,16247,5915,1135,212
1,0,0,7228,7866,8817,252,109
0,1,2,6223,28484,6500,88,306
2,0,2,19931,19681,808,360,310
1,2,2,29837,6971,2259,1223,218
1,2,0,13288,4368,3421,159,314
0,2,1,16294,612,2117,1297,121
0,2,1,13735,17057,7826,1339,137
0,0,2,2929,26823,150,239,13
2,0,2,26748,21888,8815,946,261
2,2,1,5117,15739,3612,351,133
1,1,0,26244,12586,539,45,251
0,2,2,4338,9805,1783,529,29
2,2,0,12406,2246,6013,395,87
1,0,0,3748,24223,6707,1125,222
0,2,1,11676,9341,991,268,288
2,2,2,300,21143,2827,551,278
1,0,2,19575,15718,7672,1138,80
0,2,0,26583,13831,1243,468,96
1,1,1,2949,21398,1056,446,115
0,2,2,28966,17598,4440,456,211
0,0,2,16716,8985,2101,717,290
1,0,2,8988,6154,2067,586,233
2,1,1,562,7190,2739,1008,123
1,0,2,21277,4215,5630,105,46
2,1,2,26637,21990,7301,739,46
1,0,1,22047,10083,6637,770,0
0,0,1,25123,2831,5133,1405,248
0,2,2,12111,13398,7789,1348,45
0,0,0,23837,11917,1197,810,299
0,0,2,27531,4045,8268,284,313
2,1,1,28551,2871,9035,320,144
0,0,0,13019,4481,7469,747,11
0,2,1,16834,6454,4252,611,274
1,0,2,3417,5698,3987,213,25
2,0,0,6991,433,8667,1033,157
1,1,0,25860,7349,1229,857,199
2,2,1,5282,27046,7544,1304,3
1,1,2,7394,14770,1343,1283,291
0,2,1,15286,5564,8154,498,64
0,2,2,22308,23783,1552,985,54
2,0,1,20068,27157,7563,1067,238
0,1,0,15795,11108,4566,794,187
2,2,1,27665,8679,1581,332,11
2,0,1,23641,29423,3072,58,161
0,2,0,12641,16384,1120,723,78
1,1,2,16909,6178,7576,286,35
2,0,2,7334,488,2249,518,33
1,1,1,16310,1957,959,962,131
2,2,0,16781,24730,4207,1295,147
0,2,1,1725,3710,4171,949,287
2,2,1,27720,12099,5044,938,216
2,0,0,22718,26450,4977,267,133
0,0,0,21393,14842,3810,151,245
0,2,2,22604,6377,115,592,252
2,0,1,25170,3639,5604,525,214
1,2,1,24875,24000,629,1272,260
1,0,1,16986,6440,8247,88,55
0,1,1,6181,29076,2984,456,271
0,0,1,12459,14019,5410,809,313
2,1,0,18906,1435,6049,502,272
0,2,2,24362,9861,1379,454,17
1,2,0,12279,1922,5918,462,255
0,1,0,25428,26954,1954,586,6
2,1,0,2903,19576,7102,238,264
0,0,0,7808,10856,4482,8,231
0,0,1,2707,9890,6006,578,52
1,2,2,12564,12198,8174,872,71
0,1,2,19592,6003,9270,1008,306
1,2,1,23459,3727,1492,711,220
1,2,1,2963,11413,8511,401,250
0,2,2,12814,394,8942,543,20
1,0,1,27901,7728,914,519,238
0,0,2,14819,16615,7292,858,252
2,1,0,21085,26631,6094,846,78
1,0,1,15124,23540,506,438,184
2,2,0,27365,26805,5859,635,78
2,0,0,6772,27987,6178,904,196
0,2,2,4195,6848,523,727,298
0,0,1,11950,18552,4858,1415,58
2,0,0,10556,6270,8432,1426,129
0,1,2,26427,23133,5417,1242,137
2,1,0,14965,23274,7177,1275,1
2,1,2,15382,23085,7556,1412,45
2,2,2,7326,4142,3475,503,262
1,1,0,8043,3710,6404,292,230
2,1,2,22501,15671,7466,1004,157
0,1,0,23328,26788,8697,885,142
2,2,0,15341,1810,1482,655,208
1,1,1,14710,2800,7292,1335,288
1,1,1,11847,18563,4296,1146,113
1,1,1,16238,27053,7339,1221,178
0,0,1,24417,9921,7325,1307,279
0,1,2,19932,25382,5395,1067,116
2,2,1,3755,4945,4666,587,9
1,0,2,22486,850,2793,610,196
0,2,2,4509,5061,104,272,299
0,2,0,15276,24849,3355,910,104
0,2,0,3647,7310,7201,103,139
1,2,2,28557,5655,2685,20,65
0,2,0,11573,15682,7462,614,171
2,1,1,20061,29418,9152,1035,88
1,2,2,9994,6481,6711,473,236
0,1,1,14326,25592,3844,344,229
0,0,1,26130,12526,7267,693,101
1,0,1,19718,27019,5632,584,37
2,1,0,25565,16910,4836,1126,34
2,1,0,16622,6027,9063,110,40
2,2,0,28928,26468,1492,632,204
1,1,2,9291,21671,4926,810,114
2,2,2,4674,18152,5096,112,208
2,2,2,5362,11674,605,865,75
2,0,2,16902,856,3260,510,262
2,2,0,28614,10357,3982,492,63
0,0,1,13887,28609,407,234,233
2,0,0,8972,6356,9478,220,22
2,2,2,2650,8193,2204,466,216
1,1,1,24681,4735,1940,1033,202
1,2,1,14488,23206,2578,591,100
0,2,2,11896,5029,1196,14,115
2,0,1,11499,12874,6361,891,272
1,0,2,17162,27152,7325,126,55
0,1,1,16366,20731,8572,266,109
0,1,1,20714,16064,9012,1066,157
0,1,2,25838,15698,9191,158,40
2,2,2,16535,233,54,98,155
1,0,2,21188,13533,2756,472,24
1,0,0,7246,17867,8582,275,119
2,1,1,19675,10277,2808,302,228
2,2,2,10021,24542,8017,322,252
2,0,2,15886,4876,7229,1316,312
1,0,2,29865,11322,9553,113,169
2,1,1,2604,20482,2733,379,277
2,1,0,14614,6295,4251,306,14
2,1,0,29207,10327,2925,483,9
2,1,2,20589,5789,3086,1006,35
0,2,1,1186,13986,6942,339,135
0,1,0,12436,8348,5990,441,116
2,0,0,25927,13495,337,475,312
0,0,2,15555,23827,4448,591,200
2,0,1,24186,4526,7499,139,269
1,2,0,22228,15573,7130,797,150
2,1,1,28565,23409,2084,238,244
2,2,1,1778,9166,5804,973,7
2,2,2,23815,13019,2280,230,202
2,1,1,9718,9027,6827,1331,184
1,2,2,27837,26726,3690,1217,1
2,2,2,28902,19226,1566,477,133
0,0,0,5251,20414,2708,1387,273
0,0,0,26944,6990,7796,1253,56
0,1,1,26133,9223,6922,1235,193
2,2,0,16624,4468,9349,971,33
0,1,1,17484,4974,8955,1241,264
2,1,2,2757,564,2768,635,196
2,0,0,3837,10907,924,581,257
1,1,0,11207,10457,6212,624,203
1,1,2,9643,401,5996,438,43
0,0,1,7041,15096,1358,473,155
0,2,0,21820,9654,7937,352,57
2,1,1,2257,3895,1303,401,251
1,0,2,26411,27598,2025,890,111
2,2,1,9309,10491,8796,608,282
1,2,0,16175,15442,3491,365,291
0,2,0,17588,9864,7918,619,93
1,2,1,24012,1259,3472,298,14
1,1,0,9807,18725,6802,1188,263
0,0,2,26700,13651,1250,1329,221
0,2,0,16972,16864,2829,217,128
1,0,0,15782,16820,4787,154,90
2,2,0,11299,4999,6087,374,286
0,0,0,10967,28206,6116,1234,257
2,0,1,19771,19447,1924,146,195
1,2,0,4718,20819,7492,760,172
0,2,2,23493,20826,4931,545,248
1,2,0,6118,9182,3465,558,33
2,0,1,14660,25588,2962,1088,27
0,1,2,11987,18638,3118,796,273
2,2,2,6122,17452,3457,824,51
1,2,0,8480,23660,7571,623,18
1,0,0,28954,9602,310,887,124
1,2,0,13856,26193,1598,495,203
1,2,2,212,24405,5794,864,151
2,1,2,1852,17585,8750,820,125
1,2,1,11650,11489,3986,1385,101
1,2,1,15960,29595,3670,439,7
2,2,2,27560,25462,4974,288,22
0,2,2,11086,15664,5706,913,35
0,0,2,18421,8416,5240,369,232
