Protocol,Packet Type,Traffic Type,Malware Indicators,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,Device Information,Firewall Logs,Log Source,Localidad,Region
0,1,2,0,0,0,0,0,1,0,0,1,247,13
0,0,2,1,0,1,1,0,2,0,1,1,141,11
1,0,2,1,0,2,0,1,1,0,0,1,105,16
1,0,0,1,1,0,1,0,2,144,0,1,296,16
2,0,0,0,1,0,1,1,0,0,0,1,157,10
0,0,1,0,1,0,0,2,1,162,1,1,54,7
1,0,2,0,0,0,0,0,0,0,1,1,105,9
2,0,2,1,0,2,1,2,2,0,0,0,300,22
2,1,0,0,0,2,0,0,0,0,0,0,51,20
1,1,1,0,0,0,0,2,2,0,0,0,273,17
0,1,0,1,1,1,0,1,1,0,0,1,103,15
0,0,1,1,0,0,1,0,1,0,0,0,295,23
2,1,1,0,1,1,0,1,2,0,0,1,150,8
1,0,1,0,1,1,0,2,2,0,0,0,268,3
1,0,0,1,0,0,1,1,1,72,0,0,304,9
1,0,1,1,0,2,0,2,1,74,1,1,97,3
1,1,0,1,0,0,0,0,2,75,1,0,52,27
2,0,2,1,1,1,0,0,2,0,0,1,201,13
0,0,2,0,1,2,0,0,2,0,1,1,153,14
2,1,2,0,1,0,0,1,0,0,1,0,139,6
1,1,2,0,0,0,1,1,1,0,0,0,307,7
1,1,0,0,0,1,0,1,1,0,1,0,21,13
1,0,2,0,1,1,0,0,1,0,1,0,59,2
2,0,1,1,0,1,0,0,0,0,0,0,99,5
2,1,0,1,0,0,0,0,1,0,1,1,268,24
0,1,1,1,1,2,0,0,0,0,1,0,250,0
2,1,2,1,0,1,0,2,0,0,1,0,265,8
1,0,0,0,1,1,0,1,0,0,1,1,158,0
2,0,1,1,1,0,0,0,0,0,0,0,193,19
2,1,1,0,1,2,0,2,1,0,0,1,50,19
0,0,0,1,1,0,1,1,2,117,1,0,309,17
1,1,1,1,1,1,1,1,2,0,1,0,78,13
2,1,0,0,1,0,1,2,0,0,0,1,265,18
2,0,1,1,1,2,0,2,2,0,1,1,126,19
0,0,2,0,1,0,0,0,2,0,1,1,213,26
2,1,0,0,0,1,0,1,0,0,1,0,172,19
2,0,1,0,0,2,1,0,0,0,1,0,128,16
1,0,1,1,0,0,0,0,0,0,0,1,223,26
1,1,2,0,1,0,1,1,2,0,0,1,260,5
1,0,1,1,1,0,0,0,2,0,1,0,152,9
2,1,1,1,1,0,0,1,1,0,1,1,216,11
1,1,1,0,1,2,1,2,0,0,0,0,42,13
2,0,2,0,0,0,0,2,0,0,1,0,221,0
0,1,0,1,0,1,0,0,2,0,0,0,48,26
1,0,0,1,0,0,0,1,0,0,1,1,214,26
1,1,2,1,1,0,0,2,0,0,1,1,237,7
1,1,1,0,1,2,0,0,0,0,0,1,58,17
1,0,0,1,1,0,0,1,2,0,0,0,9,1
2,1,0,0,1,0,0,0,0,170,0,1,192,23
1,1,1,1,0,0,0,2,2,0,0,1,30,15
1,1,0,0,0,0,0,2,0,0,0,0,237,13
2,1,1,0,1,2,0,1,0,0,0,0,144,3
1,1,0,1,1,1,1,1,1,114,1,1,69,21
0,1,2,1,0,1,0,2,1,0,0,1,284,20
0,0,0,0,1,2,1,0,1,0,1,1,142,1
0,1,2,0,1,1,0,0,1,0,1,0,313,12
2,0,1,0,0,2,1,0,0,0,0,1,212,12
2,1,0,0,1,1,1,0,2,0,0,0,102,25
0,1,1,1,0,1,0,1,1,0,0,1,166,15
2,0,1,1,0,2,0,0,1,50,1,0,209,10
1,1,0,1,1,2,0,0,0,45,1,0,176,9
0,0,1,1,1,2,0,2,0,65,0,0,299,24
0,1,2,0,1,0,1,0,0,179,0,1,127,0
2,1,2,1,1,2,0,1,2,0,1,0,314,8
0,1,1,0,1,1,1,0,2,0,0,0,284,23
2,1,0,0,1,2,1,1,1,0,1,0,204,18
0,0,2,1,1,0,1,1,2,0,1,0,197,9
0,1,2,1,1,1,1,2,1,0,1,1,95,3
1,0,0,1,0,0,0,0,1,0,0,1,204,2
0,0,1,0,0,1,0,2,1,0,0,1,310,21
0,0,2,0,1,2,0,0,2,0,0,1,188,2
1,1,1,1,1,1,1,2,0,0,0,1,191,17
1,0,0,0,0,2,0,1,0,0,1,1,177,24
1,1,0,1,1,2,0,1,0,0,1,0,69,24
1,1,2,0,0,1,0,1,2,0,0,1,234,13
0,1,0,0,0,2,1,2,0,160,0,0,276,26
0,0,2,0,0,0,1,2,0,0,0,1,111,17
1,1,1,0,1,1,1,0,2,0,0,0,136,27
1,1,0,1,0,1,1,1,2,0,0,0,107,11
1,1,1,1,0,1,0,1,1,0,1,0,78,6
0,0,2,1,1,1,1,2,0,0,1,1,275,17
1,0,1,0,1,0,0,1,0,0,1,0,245,22
1,0,2,0,0,2,0,1,1,0,0,0,147,9
0,1,0,0,1,0,1,2,2,0,0,1,14,26
2,1,2,0,1,0,1,1,0,0,1,0,299,4
0,0,1,1,1,1,1,0,1,166,0,0,154,3
0,0,2,0,1,1,0,1,1,90,1,1,315,4
1,0,2,1,0,2,0,0,0,0,0,0,113,25
2,1,2,1,1,1,0,2,2,0,1,1,282,6
2,0,0,0,1,1,0,2,0,0,1,0,148,13
0,0,1,1,0,2,1,1,2,0,1,1,62,17
1,0,0,0,1,1,0,2,0,0,1,0,53,11
0,0,1,1,0,2,1,2,2,0,0,0,93,19
0,1,0,0,0,1,1,2,2,0,1,1,165,21
1,1,0,1,0,2,0,1,2,0,0,1,117,27
2,0,0,0,1,2,0,2,1,0,0,0,164,18
0,1,2,0,0,1,1,0,1,0,0,1,175,21
1,1,2,0,0,2,1,1,2,0,0,1,85,3
1,1,2,0,0,2,1,1,0,0,0,1,32,3
2,0,0,0,1,0,0,2,0,106,1,1,72,12
2,1,2,1,1,0,0,0,2,0,0,0,307,23
1,0,0,0,0,0,1,2,1,0,1,0,137,2
0,1,2,0,0,2,1,2,2,106,0,1,114,7
1,0,1,1,1,0,0,0,2,53,1,0,287,1
0,1,1,1,1,0,1,2,0,0,1,0,142,7
0,0,2,1,0,0,1,2,2,0,0,1,284,19
1,1,2,0,1,2,0,2,0,98,1,1,271,3
0,0,2,0,0,2,1,2,2,0,0,1,129,13
2,1,1,0,1,2,0,0,2,156,0,0,71,16
1,1,0,1,1,1,0,1,2,0,0,1,302,24
2,1,0,1,1,2,1,1,1,172,1,1,6,26
2,1,2,0,0,2,0,0,1,0,1,0,127,22
2,0,1,1,0,1,0,2,0,0,0,1,180,7
2,1,2,0,1,0,0,2,0,0,0,0,10,18
1,0,0,1,1,1,1,0,2,0,1,0,83,3
2,0,2,0,0,2,1,0,0,99,0,0,221,12
0,1,1,1,1,0,0,1,2,0,0,1,131,26
1,1,0,1,1,1,1,1,0,0,0,1,189,3
2,0,0,1,0,0,1,2,2,0,1,1,309,21
2,0,2,0,0,1,0,0,2,180,0,1,73,6
1,0,0,0,0,0,0,1,1,0,1,1,275,10
1,1,1,0,1,0,0,2,2,0,0,1,123,2
1,1,0,1,1,1,1,1,0,0,0,1,194,4
1,0,0,0,0,0,0,2,0,0,1,1,278,0
1,1,0,1,0,1,1,2,2,0,0,0,237,10
0,0,1,1,1,2,0,2,2,0,0,0,291,10
2,0,0,0,1,1,1,2,2,0,1,0,127,20
0,0,1,1,0,0,1,2,2,0,1,0,35,1
2,1,2,1,0,2,1,2,1,0,1,0,138,27
0,1,2,0,0,1,0,0,2,0,0,1,297,10
2,1,1,1,0,1,1,0,0,0,0,1,143,5
2,0,1,1,0,0,0,0,0,0,1,1,130,26
1,1,0,0,1,2,0,2,0,0,0,0,11,2
1,1,2,0,1,2,1,2,1,0,1,1,273,18
0,1,2,0,0,2,0,1,1,0,1,0,104,4
2,1,2,0,0,0,0,0,1,0,0,0,112,27
2,1,0,0,0,1,0,0,2,73,1,1,94,19
2,0,2,0,1,2,0,0,1,150,0,0,87,0
0,0,0,0,0,0,1,0,0,0,0,0,216,15
1,1,2,1,0,1,0,1,2,0,0,1,147,11
1,1,2,0,0,1,1,1,2,0,0,0,93,26
1,1,0,1,1,1,0,2,0,0,0,1,250,7
1,0,0,1,0,2,1,1,0,0,1,0,85,7
1,1,2,1,1,0,0,2,0,0,0,0,123,12
0,1,1,1,0,2,1,1,2,33,1,0,119,24
1,0,2,1,1,1,1,2,1,0,1,1,43,9
1,1,2,1,0,1,1,0,0,0,0,0,88,22
1,1,0,0,0,1,1,1,2,0,0,1,113,21
1,0,1,1,1,0,0,1,0,0,1,1,242,14
0,0,2,0,0,0,0,2,2,0,0,1,87,19
2,0,0,1,1,1,0,2,1,0,1,1,279,7
0,1,2,1,1,1,0,2,0,0,1,1,28,19
2,0,0,1,1,1,1,2,2,0,0,0,31,19
2,1,2,0,0,2,1,1,2,0,0,1,24,27
0,1,1,0,0,0,1,1,2,0,1,1,225,2
2,1,2,1,0,1,0,2,1,0,1,0,53,8
2,1,1,1,0,2,1,2,1,0,0,0,279,2
0,1,1,1,1,0,0,1,0,0,0,1,234,10
2,1,0,0,0,1,0,1,1,0,1,1,82,10
0,1,1,0,0,0,0,1,0,0,0,0,189,0
1,0,2,1,0,1,1,2,0,177,0,0,242,24
0,1,1,0,0,1,1,0,0,0,1,0,175,0
0,1,0,1,1,1,0,2,1,46,0,0,97,11
2,0,1,0,0,0,0,2,1,0,1,1,116,15
2,1,1,1,1,1,0,2,1,0,0,1,244,16
0,0,2,0,1,2,0,0,1,0,0,0,309,9
1,0,2,1,1,0,1,0,0,0,0,0,189,25
1,1,0,1,0,0,1,1,0,10,0,1,75,17
0,0,0,0,0,1,1,0,1,0,1,0,217,14
2,0,2,1,0,1,0,0,0,0,0,0,302,18
2,0,0,1,0,1,1,2,1,0,0,0,242,15
2,1,1,0,1,1,0,1,0,0,0,1,226,11
0,0,2,1,1,1,1,1,2,0,1,1,44,20
0,0,1,1,1,2,1,0,1,0,0,1,289,19
2,1,2,1,1,1,1,2,0,0,0,1,304,0
0,0,2,0,0,1,0,2,1,143,1,1,221,15
0,1,2,0,0,0,1,1,2,0,1,0,137,10
2,1,2,1,0,0,0,1,0,0,0,0,18,25
2,1,2,0,1,0,1,1,1,0,0,1,299,19
1,1,2,1,0,0,1,1,2,0,0,0,283,8
0,0,1,0,0,1,1,2,2,0,1,1,265,9
2,0,2,0,0,0,0,1,2,0,1,0,177,3
2,1,0,0,1,2,0,0,1,0,0,1,154,1
1,1,1,1,1,0,0,0,0,0,1,0,221,12
2,1,0,1,1,2,0,1,2,0,1,1,221,1
0,0,0,1,0,2,0,0,0,0,0,1,295,13
2,1,1,1,1,2,1,0,2,0,1,0,280,17
2,0,2,0,1,0,0,0,1,0,1,1,252,14
0,0,0,0,1,2,0,0,1,0,1,0,17,27
1,0,2,1,0,0,0,1,2,166,0,1,104,13
2,1,2,1,0,2,0,0,2,0,0,0,77,25
2,0,1,0,0,0,1,1,2,0,1,0,107,21
1,1,1,1,0,1,0,0,2,0,1,1,28,21
2,1,2,1,1,1,0,2,1,0,1,1,127,22
2,1,2,1,0,2,0,1,2,0,0,1,232,11
0,1,0,1,0,0,1,1,1,0,0,1,78,5
2,1,0,0,0,1,1,1,0,0,0,0,116,5
1,1,2,1,0,2,1,1,0,0,1,0,17,7
0,0,2,0,1,2,1,0,1,0,1,1,126,8
1,0,0,0,0,1,1,1,1,0,1,0,197,15
2,1,2,1,0,0,0,0,1,0,0,1,307,16
0,1,2,1,0,0,0,0,1,0,0,1,80,19
1,0,0,1,0,0,0,1,1,79,0,1,310,12
1,1,1,0,0,1,1,1,2,0,1,1,57,6
0,1,1,1,0,0,0,1,1,0,0,1,143,11
1,1,2,0,1,2,0,2,2,0,0,0,199,16
2,1,0,1,1,2,1,0,1,0,1,0,91,2
2,1,0,1,1,1,1,1,0,20,0,0,178,18
1,0,0,1,1,0,0,0,1,0,1,0,124,0
2,1,0,1,1,1,0,1,0,0,1,0,298,12
0,0,0,1,0,2,0,2,2,0,0,0,57,8
2,0,1,0,0,2,0,1,0,113,1,1,286,16
2,0,1,1,0,0,1,1,1,153,0,0,63,19
2,1,2,0,1,2,1,0,2,0,0,1,286,23
0,0,0,1,0,1,1,1,1,0,0,0,82,1
0,1,1,0,0,2,0,0,0,0,1,1,79,2
2,0,1,1,1,2,0,1,0,170,1,1,132,1
1,1,0,0,1,1,1,1,1,0,1,0,40,14
0,0,2,1,0,1,0,0,0,50,1,0,204,25
0,0,2,1,0,1,0,2,0,0,1,1,23,5
0,0,2,1,1,0,0,0,2,0,1,0,272,9
1,1,0,0,1,0,1,0,1,83,0,1,101,8
1,0,0,0,1,1,0,2,0,0,1,0,275,15
1,0,0,1,0,2,1,2,2,0,1,0,215,3
2,0,0,1,0,2,1,2,0,42,0,1,1,0
1,1,2,0,0,0,0,0,2,0,0,1,314,13
2,1,1,1,1,0,1,2,1,131,1,1,304,12
2,0,0,1,0,1,1,1,1,0,1,0,108,6
0,0,2,1,0,2,0,2,0,0,1,0,14,20
2,1,0,0,1,0,1,0,2,87,0,0,101,22
1,1,1,0,0,0,0,1,1,0,1,1,243,13
1,0,2,0,0,1,0,1,2,47,0,0,160,20
0,0,0,1,1,0,1,0,0,118,0,0,98,21
0,0,0,1,0,2,1,0,1,0,1,1,120,21
0,1,1,1,0,1,0,1,1,0,1,0,129,19
0,1,0,1,0,0,1,1,0,0,1,1,256,3
1,0,0,1,0,1,0,0,1,0,1,1,167,7
1,1,2,0,1,0,1,1,0,0,0,1,132,18
2,1,2,0,1,1,1,2,2,0,1,0,252,11
2,1,0,0,0,1,1,1,0,0,0,1,272,22
0,0,2,0,1,2,1,1,0,0,1,0,136,15
0,0,0,0,0,1,0,2,2,88,0,1,7,13
1,0,0,0,1,1,0,2,1,0,0,1,72,26
1,1,0,0,1,0,0,1,2,0,0,0,297,10
2,0,2,1,1,1,0,2,0,0,1,0,5,22
2,1,0,0,0,2,1,1,1,0,1,0,237,17
1,1,0,1,0,2,0,2,1,0,1,1,141,9
1,1,1,0,1,1,1,1,1,0,0,1,294,22
0,0,1,0,0,0,0,1,0,0,1,1,99,19
0,1,1,0,0,1,0,2,2,71,0,1,110,23
0,0,1,1,1,1,0,2,2,0,0,1,31,27
0,0,1,0,1,0,1,2,0,127,1,1,96,25
1,0,2,0,1,0,0,0,0,0,1,1,226,12
1,1,2,0,1,1,0,1,1,0,0,1,158,7
0,1,2,1,0,2,0,1,2,0,1,1,277,3
0,0,0,0,1,0,0,1,0,0,0,1,227,20
2,1,1,1,1,2,0,0,2,0,0,0,97,7
1,0,1,1,1,2,1,1,2,0,0,1,223,21
0,0,1,1,0,1,1,0,2,0,0,1,109,24
1,0,2,0,1,1,0,1,0,0,0,0,98,2
0,1,1,1,0,2,0,0,1,0,1,0,206,1
2,0,0,1,0,1,0,0,2,0,0,1,277,20
1,0,0,0,0,0,0,2,1,0,0,1,253,14
2,0,2,0,1,2,0,0,2,0,0,0,259,24
1,0,2,0,1,2,0,1,1,0,1,0,253,24
0,0,2,0,0,0,1,1,0,0,0,1,202,5
0,0,0,0,1,0,0,2,0,105,1,0,0,22
2,0,2,1,0,1,0,1,0,0,1,0,172,27
0,0,0,1,0,1,0,1,2,0,0,0,280,1
0,0,0,0,1,1,1,0,2,0,1,1,110,13
0,0,1,1,0,0,0,1,2,0,1,1,288,5
2,1,1,0,0,2,1,1,1,0,1,0,45,16
1,0,0,0,0,1,1,2,0,0,0,1,120,7
1,0,0,1,1,1,0,2,0,0,1,1,132,0
2,0,0,0,0,0,1,2,0,0,1,0,305,9
2,0,1,0,1,1,0,1,2,0,0,1,189,0
1,1,1,0,1,1,0,0,2,0,0,1,81,0
2,0,1,0,1,1,1,1,0,0,1,1,68,6
2,1,2,0,0,1,1,2,0,77,1,0,265,20
1,0,2,1,0,2,0,2,0,0,1,1,115,23
0,1,0,0,1,0,0,2,1,0,1,1,309,17
0,0,2,1,0,2,1,2,1,0,1,1,119,23
1,1,1,0,0,0,0,0,2,0,0,1,233,9
2,0,0,0,1,2,0,0,2,0,1,1,308,9
1,1,2,0,0,2,0,0,2,0,0,0,147,27
1,1,1,0,1,0,1,1,2,14,1,0,22,2
0,0,0,1,1,0,1,1,1,0,1,1,160,1
1,1,0,0,1,0,1,1,1,0,1,0,151,18
2,0,1,1,0,1,0,0,2,0,0,1,59,2
0,0,1,0,1,0,0,2,1,0,1,0,75,22
1,1,1,0,0,2,1,0,2,0,1,0,241,18
2,1,1,0,1,0,0,1,0,117,1,0,204,11
2,1,1,1,0,2,0,2,0,0,0,0,68,2
1,0,0,1,0,2,1,0,0,0,0,1,11,27
2,1,0,0,0,1,1,1,0,0,1,0,135,5
0,1,2,0,1,2,0,0,1,0,1,0,89,24
0,1,2,0,1,0,1,2,2,0,0,1,296,10
2,1,2,1,0,0,1,1,0,0,0,0,309,1
2,0,1,1,1,1,0,2,0,0,1,1,150,20
0,0,2,0,1,0,0,1,1,124,1,1,302,14
2,1,2,1,0,1,0,0,2,0,1,0,24,8
1,1,0,0,0,1,0,1,0,0,0,0,305,18
0,1,2,0,1,0,0,1,2,0,0,0,265,10
1,0,0,1,1,1,1,0,2,0,1,1,196,18
2,1,2,1,0,2,1,2,2,175,0,1,105,16
1,1,2,0,1,0,0,1,2,0,1,1,116,4
0,0,0,1,1,0,1,0,1,0,1,0,223,6
0,1,0,1,0,2,1,1,0,0,1,0,189,4
2,1,1,1,1,1,0,0,2,0,1,1,47,15
1,0,0,1,0,2,0,2,0,0,1,1,182,16
1,0,1,0,1,0,1,2,2,23,1,0,291,20
2,0,0,1,0,1,1,0,2,0,1,1,29,3
1,0,1,0,1,0,0,0,0,158,0,1,150,12
1,1,0,1,0,1,0,1,1,0,0,1,248,12
1,1,2,1,1,2,0,0,2,0,1,1,118,19
1,0,2,1,0,1,1,2,2,0,1,0,87,15
2,0,0,1,1,0,1,2,1,0,1,0,233,8
1,1,2,1,0,0,0,1,0,0,0,1,199,5
1,0,2,0,0,1,1,0,0,0,0,0,77,0
2,1,0,1,1,2,1,0,2,0,0,0,108,2
1,1,0,1,1,2,1,1,0,0,1,1,116,22
2,0,0,0,0,2,1,0,1,42,0,1,58,18
2,0,0,0,1,1,1,0,2,0,1,0,81,17
1,1,0,0,0,0,0,2,2,39,1,1,6,20
1,0,2,0,0,0,1,0,2,0,1,0,253,23
2,0,1,0,1,1,0,0,0,48,1,1,147,4
0,1,1,0,1,0,0,1,2,0,1,0,160,23
1,1,1,1,1,2,1,1,2,0,1,1,54,0
2,1,1,0,1,1,1,1,1,92,1,0,312,4
0,1,0,0,0,1,1,1,0,18,1,0,52,8
0,1,1,1,1,0,0,0,0,27,1,0,106,5
1,1,2,0,0,0,1,2,0,0,1,0,43,26
2,1,1,1,0,2,0,2,0,0,0,1,100,8
2,1,2,0,0,2,1,1,1,0,1,0,314,11
1,0,2,1,0,0,0,0,1,0,1,1,140,16
1,1,0,1,1,2,1,2,2,16,1,1,81,14
2,1,1,1,0,2,0,0,2,0,1,0,4,9
1,1,2,1,1,2,0,1,0,0,0,0,226,6
0,0,1,0,0,0,1,1,2,0,0,0,262,21
2,1,2,1,0,0,1,2,1,0,1,0,165,20
2,1,0,1,0,1,1,1,1,0,0,0,22,3
2,1,0,0,0,2,1,2,2,0,0,1,208,3
0,0,2,0,1,1,1,1,1,152,0,1,43,6
1,0,0,1,1,0,1,0,1,0,1,0,191,13
0,0,2,0,0,0,1,0,0,0,1,0,266,1
2,1,2,0,0,1,0,1,2,0,1,1,130,4
1,0,2,1,0,2,0,0,0,0,1,1,59,4
1,0,2,1,0,2,0,2,0,0,1,0,3,27
0,0,2,1,1,2,1,2,0,0,1,0,84,5
1,1,1,1,1,2,0,0,1,0,0,0,131,15
2,1,2,1,0,2,1,0,2,0,0,0,16,5
0,1,2,1,1,0,1,1,2,10,1,0,14,21
2,1,0,0,1,1,1,2,2,0,0,0,16,25
2,0,2,1,1,2,0,1,2,52,0,1,277,17
1,1,2,1,1,2,1,2,0,0,0,0,272,12
1,1,0,1,1,1,0,2,0,0,1,1,205,3
0,0,2,0,1,2,0,2,0,0,1,1,211,10
1,0,1,1,1,1,0,0,1,0,0,0,182,4
1,1,1,1,0,2,1,2,0,0,1,1,77,11
0,0,0,1,0,2,0,2,0,118,0,1,44,1
2,1,1,1,1,0,1,2,2,0,1,0,58,4
2,0,1,1,1,2,0,0,1,0,1,1,314,26
0,0,1,0,0,2,0,1,2,0,1,1,238,17
1,1,0,0,0,0,0,1,2,0,0,0,228,1
0,1,0,0,0,2,0,0,2,0,1,1,312,21
0,0,1,1,1,0,0,2,2,30,1,0,30,15
1,0,0,1,0,1,1,0,0,82,0,1,101,21
2,1,0,1,0,2,1,1,2,0,1,1,185,19
1,1,1,1,0,1,1,0,0,0,1,0,246,4
1,1,0,0,0,2,1,1,1,0,1,0,129,9
2,1,2,0,1,0,1,2,0,0,1,1,109,7
1,1,1,0,0,0,1,0,2,149,1,0,213,15
1,1,0,1,0,1,0,2,0,0,1,1,191,2
1,1,1,0,1,2,1,1,1,0,0,0,288,19
2,0,1,1,0,1,1,2,1,148,1,1,288,0
0,0,0,0,0,2,0,0,1,0,0,1,223,23
2,0,0,1,1,2,1,0,2,0,0,1,314,10
0,1,2,0,0,1,1,2,2,0,0,0,250,27
2,1,2,1,1,1,1,0,2,18,1,0,223,17
0,1,1,0,1,2,0,2,0,0,1,1,106,20
2,0,0,1,1,0,1,0,0,0,1,1,54,14
2,1,1,0,0,2,1,0,2,0,1,0,192,0
0,1,2,0,0,0,0,0,2,0,1,1,277,25
2,0,2,1,0,1,1,0,0,0,0,0,176,14
1,0,0,1,1,0,1,2,0,0,0,1,47,19
2,1,0,0,0,1,1,2,2,126,0,1,84,7
2,0,2,0,0,2,1,1,2,157,0,1,27,21
2,0,0,1,1,0,0,0,2,0,0,0,103,12
2,1,1,0,0,0,0,0,2,80,1,1,275,8
0,0,2,0,1,2,1,1,1,15,1,0,134,27
2,1,1,0,1,1,1,0,1,0,1,0,235,9
1,1,1,0,0,2,0,2,1,0,1,0,119,0
0,0,0,0,1,2,0,0,0,159,1,1,169,10
0,1,2,0,1,1,1,1,1,23,0,1,92,21
2,1,0,1,0,2,0,2,2,0,1,0,12,23
1,0,2,1,1,1,0,2,0,158,1,1,95,21
2,1,2,1,1,1,0,0,2,31,1,1,206,10
0,0,1,0,0,0,0,0,1,0,1,1,206,5
1,0,1,0,0,0,1,0,0,0,0,0,243,20
0,1,0,0,0,0,0,1,1,0,1,0,14,20
2,1,0,0,0,2,1,2,1,0,1,0,197,6
1,0,2,0,1,1,1,1,0,0,1,0,95,2
1,0,2,0,1,0,1,2,1,0,1,1,186,4
1,0,0,1,0,2,0,1,0,0,1,0,179,12
0,1,0,0,0,2,0,1,2,0,1,1,306,19
1,1,0,1,0,2,0,2,2,0,0,1,134,22
0,1,2,0,0,2,0,0,1,0,0,1,296,17
1,1,1,1,0,0,1,0,2,0,1,1,228,18
2,1,0,1,0,1,0,1,1,0,0,0,53,0
1,0,0,0,0,2,0,0,1,0,1,1,234,9
1,0,2,0,0,0,1,2,0,159,1,1,171,18
0,1,1,1,1,2,0,1,2,0,1,1,142,12
1,0,0,0,0,2,1,2,0,0,1,0,94,21
2,0,0,1,0,0,0,2,0,0,1,0,307,16
2,0,0,0,1,0,0,2,0,159,1,0,232,5
1,1,2,1,0,0,1,2,2,0,1,1,254,4
0,0,1,1,1,0,0,0,0,0,0,0,171,18
0,1,1,0,1,1,0,1,1,0,1,1,168,21
2,1,1,1,0,2,0,0,2,0,0,0,259,23
0,0,2,1,0,0,1,1,2,0,1,0,214,8
2,1,0,0,1,1,1,1,2,0,1,1,281,26
1,0,1,1,0,1,1,0,1,0,1,0,158,14
2,0,2,0,1,0,1,2,1,0,0,1,208,21
0,1,1,1,0,1,1,1,0,0,1,1,128,3
2,1,1,1,1,2,1,1,1,0,1,1,271,25
0,0,0,1,1,0,1,0,1,0,0,0,170,7
2,0,1,1,1,0,0,0,2,0,0,0,134,2
1,1,1,0,1,0,0,1,1,0,0,0,184,9
0,0,2,0,0,0,0,0,0,0,1,1,144,1
2,0,1,1,0,0,0,0,0,0,1,0,187,24
1,0,2,1,1,0,0,1,0,0,0,1,106,12
2,0,0,0,0,2,1,0,0,0,1,1,105,8
0,1,1,0,1,2,0,2,1,18,0,0,162,27
2,1,0,1,0,2,0,2,2,0,0,1,243,1
0,1,1,1,0,0,1,0,2,0,1,0,308,8
2,1,2,0,0,1,1,2,0,0,1,1,288,1
0,1,1,0,1,0,0,1,1,0,0,1,49,3
2,0,1,0,0,1,1,0,2,0,1,1,129,19
2,0,0,1,1,1,0,2,0,0,0,0,144,26
0,0,2,0,0,2,1,0,1,0,0,1,211,15
2,1,2,1,1,2,0,1,0,0,1,1,294,2
2,1,2,0,0,2,0,0,1,0,0,0,200,26
0,1,1,1,1,1,1,0,2,68,0,0,219,26
1,1,0,0,0,2,1,1,2,0,0,0,244,17
1,0,1,1,0,1,1,0,0,0,1,1,111,13
1,1,2,1,0,0,1,1,0,0,0,1,87,19
0,0,2,0,1,0,0,1,2,0,0,0,215,9
0,0,2,1,1,2,1,1,2,0,1,1,313,6
1,0,1,0,0,0,0,2,0,0,0,1,202,27
2,0,2,1,1,0,1,0,2,0,1,0,185,6
1,1,1,0,0,1,0,0,1,0,0,1,212,11
1,1,1,1,1,1,0,2,1,173,0,0,239,1
0,1,2,1,1,0,0,0,2,0,0,0,265,23
2,0,2,0,1,1,0,0,1,0,1,0,312,24
2,1,1,1,1,2,0,0,0,85,0,1,228,18
2,1,0,1,0,0,0,1,1,0,1,0,200,18
2,0,2,0,0,0,1,0,1,19,0,0,138,12
1,1,0,0,1,2,1,0,0,0,1,0,215,17
0,0,1,1,1,2,0,1,1,0,0,1,272,9
1,0,2,1,0,1,0,2,1,0,0,0,221,5
1,1,0,0,1,2,0,0,1,0,0,0,223,17
0,1,1,1,0,1,0,2,2,0,1,1,106,20
2,0,1,1,1,2,1,1,1,0,1,1,77,22
0,1,0,0,1,0,0,0,1,0,1,0,164,22
0,1,1,1,0,0,0,0,2,0,1,0,227,15
1,0,2,0,1,2,1,2,0,0,0,1,172,21
2,1,2,1,0,1,1,2,0,0,1,1,90,25
0,0,1,0,0,1,0,1,2,0,0,1,116,21
1,1,1,1,1,0,1,2,2,0,0,0,153,20
1,1,2,0,0,2,0,1,2,81,1,0,215,23
2,1,0,1,1,2,1,2,0,0,1,1,188,7
1,1,1,1,1,0,0,1,0,0,1,1,200,14
2,1,0,0,1,1,0,1,2,0,1,0,252,16
0,1,0,1,1,1,0,1,0,0,1,1,237,17
1,1,2,0,1,2,1,2,0,0,1,0,183,24
2,1,0,1,1,1,1,2,1,0,0,0,177,16
0,1,2,1,0,2,0,2,2,0,1,1,202,7
0,0,1,0,1,0,1,0,0,83,0,0,135,7
2,0,1,1,1,1,0,0,1,0,1,0,118,22
1,1,0,0,0,1,0,1,1,0,1,0,121,10
0,0,2,0,0,0,1,1,0,127,0,1,295,1
0,0,2,0,0,0,1,0,0,0,0,1,205,8
1,0,0,0,0,2,0,2,1,0,0,0,122,11
0,0,0,0,1,1,0,1,0,0,1,1,272,9
1,0,0,1,0,0,1,2,1,157,0,1,222,23
1,1,1,1,1,1,0,2,0,0,1,1,307,25
2,0,1,1,1,2,0,2,0,0,0,1,81,3
2,0,0,1,1,2,0,1,1,22,0,1,310,12
1,0,1,0,0,0,0,0,2,0,0,1,63,27
2,0,1,0,1,2,1,2,0,0,0,1,188,0
0,0,2,1,0,1,0,1,0,93,1,1,312,25
1,0,2,0,0,2,0,1,2,0,1,0,79,20
1,0,1,0,1,1,1,0,2,0,0,0,190,6
2,0,1,0,0,1,1,2,1,0,0,0,238,6
2,1,2,0,1,1,1,2,1,0,1,1,211,3
1,1,1,1,1,2,0,0,0,56,1,0,275,13
